Country,League,Season,Date,Homeoraway,Team,HTTeamGoals,TeamGoals,TeamShots,TeamShotsOnTarget,TeamFouls,TeamCorners,TeamYellow,TeamRed,Opponent,HTOpponentGoals,OpponentGoals,OpponentShots,OpponentShotOnTarget,OpponentFouls,OpponentCorners,OpponentYellow,OpponentRed,FavouriteResult,HTResult,Result,TotalGoals,TeamOdds,DrawOdds,OpponentOdds,OddsOver2.5Goals,OddsUnder2.5Goals,FavouriteOU2.5,ResultBetWin,ResultBetDraw,ResultBetLose,ResultBetOver2.5,ResultBetUnder2.5
SPAIN,LALIGA,15/16,04/10/15,Home,Ath Bilbao,1,3,16,7,12,11,0,0,Valencia,1,1,9,4,9,4,4,0,Favourite,Draw,Win,4,2.3,3.3,3.2,2.22,1.65,FavUnder,1.3,-1,-1,1.22,-1
SPAIN,LALIGA,15/16,04/10/15,Home,Ath Madrid,0,1,18,4,19,5,6,0,Real Madrid,1,1,9,2,12,1,4,0,NotFavourite,Lose,Draw,2,3.2,3.3,2.3,2.04,1.76,FavUnder,-1,2.3,-1,-1,0.76
SPAIN,LALIGA,15/16,04/10/15,Home,Levante,0,1,15,5,15,8,4,0,Villarreal,0,0,3,2,17,2,3,1,NotFavourite,Draw,Win,1,4.33,3.4,1.91,2.22,1.64,FavUnder,3.33,-1,-1,-1,0.64
SPAIN,LALIGA,15/16,17/10/15,Home,Barcelona,2,5,14,9,8,7,1,0,Vallecano,1,2,22,8,15,10,2,0,Favourite,Win,Win,7,1.14,9,15,1.25,3.83,FavOver,0.14,-1,-1,0.25,-1
SPAIN,LALIGA,15/16,17/10/15,Home,Eibar,1,1,14,4,16,2,3,0,Sevilla,0,1,15,5,9,5,3,0,NotFavourite,Win,Draw,2,3.6,3.4,2.1,2.03,1.78,FavUnder,-1,2.4,-1,-1,0.78
SPAIN,LALIGA,15/16,17/10/15,Home,Real Madrid,2,3,20,6,8,4,1,0,Levante,0,0,15,5,10,4,4,0,Favourite,Win,Win,3,1.08,12,23,1.28,3.6,FavOver,0.08,-1,-1,0.28,-1
SPAIN,LALIGA,15/16,17/10/15,Home,Valencia,2,3,6,3,18,6,3,0,Malaga,0,0,10,3,21,8,3,0,Favourite,Win,Win,3,1.62,3.75,6,1.98,1.82,FavUnder,0.62,-1,-1,0.98,-1
SPAIN,LALIGA,15/16,18/10/15,Home,Getafe,2,4,14,7,18,5,2,0,Las Palmas,0,0,16,3,15,1,1,1,Favourite,Win,Win,4,2.15,3.2,3.6,2.37,1.57,FavUnder,1.15,-1,-1,1.37,-1
SPAIN,LALIGA,15/16,18/10/15,Home,La Coruna,0,2,16,3,8,4,2,0,Ath Bilbao,1,2,7,2,18,6,2,0,Favourite,Lose,Draw,4,2.7,3.1,2.8,2.35,1.57,FavUnder,-1,2.1,-1,1.35,-1
SPAIN,LALIGA,15/16,19/10/15,Home,Sp Gijon,1,3,16,6,10,6,3,0,Granada,2,3,14,7,13,1,4,2,Favourite,Lose,Draw,6,2,3.2,4.2,2.37,1.57,FavUnder,-1,2.2,-1,1.37,-1
SPAIN,LALIGA,15/16,23/10/15,Home,Vallecano,1,3,13,7,15,6,2,1,Espanol,0,0,9,3,11,5,1,1,Favourite,Win,Win,3,2.2,3.4,3.2,1.92,1.89,FavUnder,1.2,-1,-1,0.92,-1
SPAIN,LALIGA,15/16,24/10/15,Home,Granada,1,1,17,7,8,3,3,0,Betis,1,1,7,2,11,3,3,0,Favourite,Draw,Draw,2,2.3,3.25,3.25,2.14,1.69,FavUnder,-1,2.25,-1,-1,0.69
SPAIN,LALIGA,15/16,24/10/15,Home,Malaga,0,2,9,4,11,3,0,0,La Coruna,0,0,10,1,10,5,1,0,Favourite,Draw,Win,2,2.25,3.25,3.4,2.22,1.64,FavUnder,1.25,-1,-1,-1,0.64
SPAIN,LALIGA,15/16,24/10/15,Home,Sevilla,2,5,22,13,18,7,1,0,Getafe,0,0,6,0,15,3,1,1,Favourite,Win,Win,5,1.44,4.33,8,1.72,2.11,FavOver,0.44,-1,-1,0.72,-1
SPAIN,LALIGA,15/16,25/10/15,Home,Ath Madrid,2,2,16,8,26,9,4,0,Valencia,0,1,6,1,10,2,4,0,Favourite,Win,Win,3,1.57,3.8,6.5,2.2,1.66,FavUnder,0.57,-1,-1,1.2,-1
SPAIN,LALIGA,15/16,25/10/15,Home,Barcelona,1,3,14,5,14,6,3,1,Eibar,1,1,7,5,18,2,5,0,Favourite,Draw,Win,4,1.11,10,19,1.3,3.48,FavOver,0.11,-1,-1,0.3,-1
SPAIN,LALIGA,15/16,25/10/15,Home,Las Palmas,0,0,6,2,12,6,1,0,Villarreal,0,0,5,0,14,6,2,0,NotFavourite,Draw,Draw,0,3.5,3.25,2.2,2.18,1.67,FavUnder,-1,2.25,-1,-1,0.67
SPAIN,LALIGA,15/16,26/10/15,Home,Ath Bilbao,2,3,20,6,8,9,1,0,Sp Gijon,0,0,6,0,15,3,3,0,Favourite,Win,Win,3,1.53,4,7,1.99,1.8,FavUnder,0.53,-1,-1,0.99,-1
SPAIN,LALIGA,15/16,30/10/15,Home,La Coruna,0,1,7,3,4,1,2,0,Ath Madrid,1,1,12,3,9,5,0,0,NotFavourite,Lose,Draw,2,5.5,3.4,1.7,2.36,1.58,FavUnder,-1,2.4,-1,-1,0.58
SPAIN,LALIGA,15/16,31/10/15,Home,Real Madrid,3,3,17,11,12,6,0,0,Las Palmas,1,1,8,5,9,3,3,0,Favourite,Win,Win,4,1.09,11,23,1.25,3.84,FavOver,0.09,-1,-1,0.25,-1
SPAIN,LALIGA,15/16,31/10/15,Home,Valencia,0,3,13,6,19,5,2,0,Levante,0,0,10,5,21,5,3,0,Favourite,Draw,Win,3,1.44,4.5,7.5,1.94,1.85,FavUnder,0.44,-1,-1,0.94,-1
SPAIN,LALIGA,15/16,31/10/15,Home,Villarreal,1,2,11,5,17,7,5,0,Sevilla,0,1,6,3,14,5,3,0,Favourite,Win,Win,3,2.25,3.4,3.25,1.87,1.92,FavOver,1.25,-1,-1,0.87,-1
SPAIN,LALIGA,15/16,01/11/15,Home,Eibar,1,1,12,1,17,2,2,0,Vallecano,0,0,6,2,11,6,3,0,Favourite,Win,Win,1,2.2,3.4,3.3,1.98,1.82,FavUnder,1.2,-1,-1,-1,0.82
SPAIN,LALIGA,15/16,01/11/15,Home,Espanol,0,1,10,4,16,5,1,1,Granada,0,1,9,5,19,6,6,0,Favourite,Draw,Draw,2,2,3.3,4,2.18,1.67,FavUnder,-1,2.3,-1,-1,0.67
SPAIN,LALIGA,15/16,01/11/15,Home,Sp Gijon,1,1,8,6,11,7,1,0,Malaga,0,0,13,5,8,5,3,0,Favourite,Win,Win,1,2.38,3.2,3.2,2.18,1.66,FavUnder,1.38,-1,-1,-1,0.66
SPAIN,LALIGA,15/16,06/11/15,Home,Las Palmas,1,2,8,4,17,0,1,0,Sociedad,0,0,11,6,14,8,4,0,NotFavourite,Win,Win,2,2.75,3.1,2.75,2.32,1.6,FavUnder,1.75,-1,-1,-1,0.6
SPAIN,LALIGA,15/16,07/11/15,Home,Eibar,2,3,16,7,13,5,3,0,Getafe,1,1,10,4,9,7,1,1,Favourite,Win,Win,4,2.1,3.25,3.75,2.54,1.5,FavUnder,1.1,-1,-1,1.54,-1
SPAIN,LALIGA,15/16,07/11/15,Home,Levante,0,1,15,5,13,9,4,0,La Coruna,1,1,9,5,10,5,2,0,Favourite,Lose,Draw,2,2.6,3.1,2.9,2.41,1.55,FavUnder,-1,2.1,-1,-1,0.55
SPAIN,LALIGA,15/16,07/11/15,Home,Vallecano,2,2,7,2,15,4,2,1,Granada,0,1,8,2,14,1,3,0,Favourite,Win,Win,3,1.95,3.5,4,1.9,1.89,FavUnder,0.95,-1,-1,0.9,-1
SPAIN,LALIGA,15/16,08/11/15,Home,Ath Bilbao,1,2,8,2,17,4,2,0,Espanol,0,1,5,1,25,5,6,0,Favourite,Win,Win,3,1.44,4.5,7.5,1.81,1.99,FavOver,0.44,-1,-1,0.81,-1
SPAIN,LALIGA,15/16,08/11/15,Home,Ath Madrid,0,1,15,3,14,5,4,0,Sp Gijon,0,0,9,2,15,1,3,0,Favourite,Draw,Win,1,1.2,6.5,17,1.8,1.99,FavOver,0.2,-1,-1,-1,0.99
SPAIN,LALIGA,15/16,08/11/15,Home,Barcelona,0,3,20,9,12,7,5,0,Villarreal,0,0,5,2,19,2,3,0,Favourite,Draw,Win,3,1.3,5.5,10,1.53,2.46,FavOver,0.3,-1,-1,0.53,-1
SPAIN,LALIGA,15/16,08/11/15,Home,Sevilla,1,3,14,5,13,4,1,0,Real Madrid,1,2,28,10,11,6,1,0,NotFavourite,Draw,Win,5,3.6,4,1.91,1.46,2.66,FavOver,2.6,-1,-1,0.46,-1
SPAIN,LALIGA,15/16,21/11/15,Home,Espanol,2,2,7,3,20,3,3,0,Malaga,0,0,14,5,16,8,2,0,Favourite,Win,Win,2,2.4,3.2,3.1,2.31,1.6,FavUnder,1.4,-1,-1,-1,0.6
SPAIN,LALIGA,15/16,21/11/15,Home,La Coruna,1,2,5,2,16,2,6,0,Celta,0,0,6,4,13,10,3,0,NotFavourite,Win,Win,2,3.3,3.4,2.2,1.83,1.96,FavOver,2.3,-1,-1,-1,0.96
SPAIN,LALIGA,15/16,21/11/15,Home,Sociedad,0,2,14,7,6,7,2,0,Sevilla,0,0,12,5,14,5,1,0,Favourite,Draw,Win,2,2.63,3.3,2.7,1.78,2.02,FavOver,1.63,-1,-1,-1,1.02
SPAIN,LALIGA,15/16,21/11/15,Home,Valencia,1,1,9,3,22,1,3,0,Las Palmas,0,1,18,7,12,8,3,0,Favourite,Win,Draw,2,1.44,4.2,7.5,1.85,1.95,FavOver,-1,3.2,-1,-1,0.95
SPAIN,LALIGA,15/16,22/11/15,Home,Granada,1,2,8,1,21,2,6,0,Ath Bilbao,0,0,11,6,15,7,3,0,NotFavourite,Win,Win,2,3.75,3.3,2.1,2.16,1.69,FavUnder,2.75,-1,-1,-1,0.69
SPAIN,LALIGA,15/16,22/11/15,Home,Villarreal,0,1,12,5,8,12,3,0,Eibar,1,1,17,7,13,6,2,1,Favourite,Lose,Draw,2,1.53,4,7,2.1,1.72,FavUnder,-1,3,-1,-1,0.72
SPAIN,LALIGA,15/16,23/11/15,Home,Getafe,0,1,15,8,20,5,5,0,Vallecano,0,1,8,4,15,7,4,0,Favourite,Draw,Draw,2,2.4,3.3,3,1.97,1.82,FavUnder,-1,2.3,-1,-1,0.82
SPAIN,LALIGA,15/16,28/11/15,Home,Ath Madrid,1,1,21,6,16,6,0,0,Espanol,0,0,5,0,26,2,4,0,Favourite,Win,Win,1,1.22,6,15,1.84,1.96,FavOver,0.22,-1,-1,-1,0.96
SPAIN,LALIGA,15/16,28/11/15,Home,Barcelona,2,4,11,6,11,6,0,0,Sociedad,0,0,10,2,14,4,5,0,Favourite,Win,Win,4,1.07,13,23,1.23,4.01,FavOver,0.07,-1,-1,0.23,-1
SPAIN,LALIGA,15/16,28/11/15,Home,Celta,1,2,6,4,14,3,3,0,Sp Gijon,0,1,9,2,9,5,0,0,Favourite,Win,Win,3,1.4,5,7.5,1.55,2.41,FavOver,0.4,-1,-1,0.55,-1
SPAIN,LALIGA,15/16,28/11/15,Home,Malaga,1,2,12,7,15,7,2,1,Granada,0,2,11,4,20,4,6,0,Favourite,Win,Draw,4,1.83,3.4,4.75,2.29,1.61,FavUnder,-1,2.4,-1,1.29,-1
SPAIN,LALIGA,15/16,29/11/15,Home,Getafe,1,2,11,5,11,6,4,0,Villarreal,0,0,7,0,15,6,2,0,NotFavourite,Win,Win,2,3,3.3,2.4,2.3,1.6,FavUnder,2,-1,-1,-1,0.6
SPAIN,LALIGA,15/16,29/11/15,Home,Sevilla,0,1,15,5,26,17,3,0,Valencia,0,0,0,0,20,0,2,2,Favourite,Draw,Win,1,1.75,4,4.33,1.61,2.29,FavOver,0.75,-1,-1,-1,1.29
SPAIN,LALIGA,15/16,05/12/15,Home,Betis,0,1,27,6,9,8,5,0,Celta,1,1,5,1,16,0,5,1,NotFavourite,Lose,Draw,2,3.3,3.5,2.15,1.71,2.12,FavOver,-1,2.5,-1,-1,1.12
SPAIN,LALIGA,15/16,05/12/15,Home,La Coruna,1,1,8,4,10,6,2,0,Sevilla,0,1,8,2,9,2,3,0,NotFavourite,Win,Draw,2,3,3.3,2.4,1.76,2.04,FavOver,-1,2.3,-1,-1,1.04
SPAIN,LALIGA,15/16,05/12/15,Home,Real Madrid,4,4,16,8,9,3,1,0,Getafe,0,1,7,3,12,4,0,0,Favourite,Win,Win,5,1.1,11,21,1.26,3.69,FavOver,0.1,-1,-1,0.26,-1
SPAIN,LALIGA,15/16,05/12/15,Home,Valencia,0,1,10,3,13,0,3,0,Barcelona,0,1,16,5,15,6,1,0,NotFavourite,Draw,Draw,2,9,6,1.3,1.4,2.88,FavOver,-1,5,-1,-1,1.88
SPAIN,LALIGA,15/16,06/12/15,Home,Ath Bilbao,0,0,11,2,7,6,2,1,Malaga,0,0,7,2,21,1,3,0,Favourite,Draw,Draw,0,1.45,4.33,7.5,1.84,1.93,FavOver,-1,3.33,-1,-1,0.93
SPAIN,LALIGA,15/16,06/12/15,Home,Sociedad,1,2,10,7,12,4,3,0,Eibar,1,1,5,1,16,3,3,0,Favourite,Draw,Win,3,1.85,3.5,4.5,2.18,1.66,FavUnder,0.85,-1,-1,1.18,-1
SPAIN,LALIGA,15/16,06/12/15,Home,Sp Gijon,1,3,21,9,9,8,2,0,Las Palmas,1,1,12,7,10,4,1,1,Favourite,Draw,Win,4,2.3,3.3,3.25,2.16,1.68,FavUnder,1.3,-1,-1,1.16,-1
SPAIN,LALIGA,15/16,06/12/15,Home,Villarreal,0,2,14,5,16,5,1,0,Vallecano,1,1,8,4,14,4,4,0,Favourite,Lose,Win,3,1.57,3.8,6.5,1.77,2.03,FavOver,0.57,-1,-1,0.77,-1
SPAIN,LALIGA,15/16,07/12/15,Home,Espanol,0,1,9,1,13,2,4,0,Levante,1,1,12,5,14,6,5,0,Favourite,Lose,Draw,2,2,3.5,3.8,2.31,1.6,FavUnder,-1,2.5,-1,-1,0.6
SPAIN,LALIGA,15/16,11/12/15,Home,Getafe,0,1,9,5,15,5,3,0,Sociedad,0,1,10,6,12,5,3,0,NotFavourite,Draw,Draw,2,2.88,3.2,2.6,2.28,1.62,FavUnder,-1,2.2,-1,-1,0.62
SPAIN,LALIGA,15/16,12/12/15,Home,Barcelona,1,2,17,7,4,6,0,0,La Coruna,0,2,13,4,11,2,2,0,Favourite,Win,Draw,4,1.07,13,26,1.24,3.93,FavOver,-1,12,-1,0.24,-1
SPAIN,LALIGA,15/16,12/12/15,Home,Celta,1,1,16,3,13,4,3,1,Espanol,0,0,6,2,23,9,2,0,Favourite,Win,Win,1,1.53,4.33,6,1.71,2.12,FavOver,0.53,-1,-1,-1,1.12
SPAIN,LALIGA,15/16,12/12/15,Home,Las Palmas,0,1,16,4,10,2,3,0,Betis,0,0,8,2,9,2,0,0,Favourite,Draw,Win,1,2.15,3.3,3.5,2.05,1.75,FavUnder,1.15,-1,-1,-1,0.75
SPAIN,LALIGA,15/16,12/12/15,Home,Sevilla,0,2,18,7,13,3,3,0,Sp Gijon,0,0,4,1,10,1,2,1,Favourite,Draw,Win,2,1.36,5,8.5,1.5,2.54,FavOver,0.36,-1,-1,-1,1.54
SPAIN,LALIGA,15/16,13/12/15,Home,Ath Madrid,1,2,8,4,13,3,1,0,Ath Bilbao,1,1,10,5,10,6,1,0,Favourite,Draw,Win,3,1.57,3.75,7,2.22,1.64,FavUnder,0.57,-1,-1,1.22,-1
SPAIN,LALIGA,15/16,13/12/15,Home,Eibar,1,1,14,5,20,9,4,1,Valencia,0,1,6,1,14,2,4,1,Favourite,Win,Draw,2,2.45,3.2,3,2.17,1.67,FavUnder,-1,2.2,-1,-1,0.67
SPAIN,LALIGA,15/16,13/12/15,Home,Villarreal,1,1,7,3,11,3,2,0,Real Madrid,0,0,20,1,9,9,2,0,NotFavourite,Win,Win,1,5,4.2,1.65,1.5,2.54,FavOver,4,-1,-1,-1,1.54
SPAIN,LALIGA,15/16,19/12/15,Home,Betis,0,0,12,0,23,8,7,0,Sevilla,0,0,8,2,19,8,5,0,NotFavourite,Draw,Draw,0,3.75,3.5,2,1.66,2.21,FavOver,-1,2.5,-1,-1,1.21
SPAIN,LALIGA,15/16,19/12/15,Home,Espanol,0,1,12,2,29,7,4,0,Las Palmas,0,0,9,4,21,5,4,0,Favourite,Draw,Win,1,2.05,3.4,3.75,2.19,1.66,FavUnder,1.05,-1,-1,-1,0.66
SPAIN,LALIGA,15/16,19/12/15,Home,La Coruna,1,2,13,3,10,9,0,1,Eibar,0,0,13,1,11,8,2,0,Favourite,Win,Win,2,2,3.3,4,2.34,1.58,FavUnder,1,-1,-1,-1,0.58
SPAIN,LALIGA,15/16,19/12/15,Home,Valencia,2,2,12,7,13,5,2,0,Getafe,2,2,9,3,20,1,6,0,Favourite,Draw,Draw,4,1.67,3.75,5.5,2,1.79,FavUnder,-1,2.75,-1,1,-1
SPAIN,LALIGA,15/16,20/12/15,Home,Ath Bilbao,0,2,18,7,15,10,0,0,Levante,0,0,6,1,17,3,5,0,Favourite,Draw,Win,2,1.4,4.5,9,1.95,1.84,FavUnder,0.4,-1,-1,-1,0.84
SPAIN,LALIGA,15/16,20/12/15,Home,Malaga,0,1,17,4,9,4,3,0,Ath Madrid,0,0,6,3,13,1,4,1,NotFavourite,Draw,Win,1,5.25,3.5,1.75,2.5,1.51,FavUnder,4.25,-1,-1,-1,0.51
SPAIN,LALIGA,15/16,20/12/15,Home,Real Madrid,4,10,30,15,12,10,1,0,Vallecano,2,2,9,4,12,4,2,2,Favourite,Win,Win,12,1.1,11,21,1.16,5.07,FavOver,0.1,-1,-1,0.16,-1
SPAIN,LALIGA,15/16,30/12/15,Home,Barcelona,2,4,16,7,16,2,1,0,Betis,0,0,11,4,20,3,3,0,Favourite,Win,Win,4,1.06,13,26,1.2,4.4,FavOver,0.06,-1,-1,0.2,-1
SPAIN,LALIGA,15/16,30/12/15,Home,Eibar,0,2,16,5,16,5,3,0,Sp Gijon,0,0,6,0,17,7,3,0,Favourite,Draw,Win,2,1.85,3.5,4.2,2.25,1.63,FavUnder,0.85,-1,-1,-1,0.63
SPAIN,LALIGA,15/16,30/12/15,Home,Getafe,0,0,15,5,9,9,3,0,La Coruna,0,0,10,3,8,2,1,0,Favourite,Draw,Draw,0,2.5,3.2,2.88,2.41,1.55,FavUnder,-1,2.2,-1,-1,0.55
SPAIN,LALIGA,15/16,30/12/15,Home,Las Palmas,1,4,7,4,5,4,2,0,Granada,0,1,11,4,21,4,5,1,Favourite,Win,Win,5,2,3.3,3.75,2.32,1.59,FavUnder,1,-1,-1,1.32,-1
SPAIN,LALIGA,15/16,30/12/15,Home,Real Madrid,1,3,23,13,12,13,1,0,Sociedad,0,1,13,2,9,2,4,0,Favourite,Win,Win,4,1.1,10,19,1.26,3.75,FavOver,0.1,-1,-1,0.26,-1
SPAIN,LALIGA,15/16,30/12/15,Home,Sevilla,2,2,15,10,15,6,3,0,Espanol,0,0,12,1,16,6,3,0,Favourite,Win,Win,2,1.4,4.75,7,1.58,2.33,FavOver,0.4,-1,-1,-1,1.33
SPAIN,LALIGA,15/16,31/12/15,Home,Villarreal,0,1,9,3,21,3,1,0,Valencia,0,0,6,2,19,6,3,0,Favourite,Draw,Win,1,1.8,3.5,4.5,2.13,1.7,FavUnder,0.8,-1,-1,-1,0.7
SPAIN,LALIGA,15/16,02/01/16,Home,Ath Madrid,0,1,16,2,12,13,0,0,Levante,0,0,9,1,14,1,4,0,Favourite,Draw,Win,1,1.2,6.5,17,1.95,1.85,FavUnder,0.2,-1,-1,-1,0.85
SPAIN,LALIGA,15/16,02/01/16,Home,Espanol,0,0,4,1,22,6,5,0,Barcelona,0,0,10,2,10,10,3,0,NotFavourite,Draw,Draw,0,14,7,1.2,1.41,2.81,FavOver,-1,6,-1,-1,1.81
SPAIN,LALIGA,15/16,02/01/16,Home,Malaga,2,2,14,4,22,5,4,0,Celta,0,0,8,1,11,2,2,1,Favourite,Win,Win,2,2.4,3.3,3,2.25,1.63,FavUnder,1.4,-1,-1,-1,0.63
SPAIN,LALIGA,15/16,03/01/16,Home,Ath Bilbao,1,2,16,5,24,5,3,0,Las Palmas,0,2,11,5,13,5,4,0,Favourite,Win,Draw,4,1.36,5,8.5,1.94,1.85,FavUnder,-1,4,-1,0.94,-1
SPAIN,LALIGA,15/16,03/01/16,Home,Granada,2,2,9,4,17,2,2,0,Sevilla,1,1,14,7,13,9,2,1,NotFavourite,Win,Win,3,4.33,3.6,1.85,1.97,1.82,FavUnder,3.33,-1,-1,0.97,-1
SPAIN,LALIGA,15/16,03/01/16,Home,Valencia,1,2,11,4,18,4,1,0,Real Madrid,1,2,17,4,17,7,1,1,NotFavourite,Draw,Draw,4,6,4.33,1.53,1.48,2.59,FavOver,-1,3.33,-1,0.48,-1
SPAIN,LALIGA,15/16,03/01/16,Home,Vallecano,1,2,12,5,15,7,3,0,Sociedad,1,2,15,7,11,7,3,0,Favourite,Draw,Draw,4,2.63,3.3,2.75,2.01,1.79,FavUnder,-1,2.3,-1,1.01,-1
SPAIN,LALIGA,15/16,09/01/16,Home,Barcelona,2,4,17,8,14,7,1,0,Granada,0,0,8,4,19,0,4,0,Favourite,Win,Win,4,1.05,15,34,1.16,4.97,FavOver,0.05,-1,-1,0.16,-1
SPAIN,LALIGA,15/16,09/01/16,Home,Getafe,0,1,8,3,19,8,1,0,Betis,0,0,11,2,11,4,3,0,Favourite,Draw,Win,1,1.95,3.5,4,2.14,1.69,FavUnder,0.95,-1,-1,-1,0.69
SPAIN,LALIGA,15/16,09/01/16,Home,Levante,0,2,10,4,16,5,5,0,Vallecano,0,1,10,4,15,5,1,0,Favourite,Draw,Win,3,2.15,3.4,3.4,2.09,1.72,FavUnder,1.15,-1,-1,1.09,-1
SPAIN,LALIGA,15/16,09/01/16,Home,Real Madrid,2,5,23,9,9,5,0,0,La Coruna,0,0,18,4,8,9,3,0,Favourite,Win,Win,5,1.11,9,21,1.28,3.58,FavOver,0.11,-1,-1,0.28,-1
SPAIN,LALIGA,15/16,09/01/16,Home,Sevilla,1,2,4,4,14,6,2,0,Ath Bilbao,0,0,11,3,13,8,3,0,Favourite,Win,Win,2,2.1,3.5,3.5,1.81,1.98,FavOver,1.1,-1,-1,-1,0.98
SPAIN,LALIGA,15/16,10/01/16,Home,Eibar,1,2,20,6,13,8,3,0,Espanol,1,1,7,4,15,2,2,0,Favourite,Draw,Win,3,2,3.3,4,2.38,1.56,FavUnder,1,-1,-1,1.38,-1
SPAIN,LALIGA,15/16,10/01/16,Home,Las Palmas,0,1,5,3,21,2,5,0,Malaga,0,1,11,3,11,5,4,0,Favourite,Draw,Draw,2,2.7,3.1,2.8,2.39,1.56,FavUnder,-1,2.1,-1,-1,0.56
SPAIN,LALIGA,15/16,10/01/16,Home,Sociedad,0,2,24,7,16,5,3,0,Valencia,0,0,10,3,13,6,4,0,Favourite,Draw,Win,2,2.25,3.3,3.3,2.11,1.71,FavUnder,1.25,-1,-1,-1,0.71
SPAIN,LALIGA,15/16,10/01/16,Home,Villarreal,1,2,7,4,10,3,4,0,Sp Gijon,0,0,12,2,12,9,2,0,Favourite,Win,Win,2,1.5,4.33,6.5,1.89,1.9,FavOver,0.5,-1,-1,-1,0.9
SPAIN,LALIGA,15/16,16/01/16,Home,Celta,2,4,14,6,14,6,1,0,Levante,0,3,17,7,16,2,4,0,Favourite,Win,Win,7,1.62,3.8,6,2.03,1.77,FavUnder,0.62,-1,-1,1.03,-1
SPAIN,LALIGA,15/16,16/01/16,Home,Sevilla,2,2,8,4,21,6,2,1,Malaga,0,1,14,3,21,4,2,1,Favourite,Win,Win,3,1.67,3.8,5.25,1.89,1.9,FavOver,0.67,-1,-1,0.89,-1
SPAIN,LALIGA,15/16,16/01/16,Home,Sociedad,0,1,16,6,9,9,1,0,La Coruna,1,1,7,4,11,4,3,0,Favourite,Lose,Draw,2,1.95,3.3,4.2,2.14,1.69,FavUnder,-1,2.3,-1,-1,0.69
SPAIN,LALIGA,15/16,16/01/16,Home,Villarreal,0,0,9,2,12,7,2,0,Betis,0,0,15,2,11,11,1,0,Favourite,Draw,Draw,0,1.45,4.33,8,1.91,1.88,FavUnder,-1,3.33,-1,-1,0.88
SPAIN,LALIGA,15/16,17/01/16,Home,Barcelona,2,6,20,8,6,6,2,0,Ath Bilbao,0,0,9,3,7,2,2,1,Favourite,Win,Win,6,1.14,8,19,1.37,3,FavOver,0.14,-1,-1,0.37,-1
SPAIN,LALIGA,15/16,17/01/16,Home,Getafe,2,3,18,4,12,3,2,0,Espanol,1,1,13,6,13,7,2,0,Favourite,Win,Win,4,2.2,3.2,3.5,2.31,1.6,FavUnder,1.2,-1,-1,1.31,-1
SPAIN,LALIGA,15/16,17/01/16,Home,Real Madrid,5,5,17,10,10,4,1,0,Sp Gijon,0,1,9,2,15,4,1,0,Favourite,Win,Win,6,1.05,17,26,1.17,4.75,FavOver,0.05,-1,-1,0.17,-1
SPAIN,LALIGA,15/16,17/01/16,Home,Valencia,0,2,13,5,17,7,1,0,Vallecano,1,2,18,8,20,9,3,0,Favourite,Lose,Draw,4,1.62,4,5.5,1.67,2.18,FavOver,-1,3,-1,0.67,-1
SPAIN,LALIGA,15/16,18/01/16,Home,Eibar,2,5,12,7,11,3,1,0,Granada,0,1,4,1,17,2,4,0,Favourite,Win,Win,6,1.83,3.5,4.5,2.3,1.61,FavUnder,0.83,-1,-1,1.3,-1
SPAIN,LALIGA,15/16,22/01/16,Home,Sp Gijon,3,5,11,7,13,6,2,0,Sociedad,1,1,9,3,12,2,2,0,NotFavourite,Win,Win,6,3.1,3.2,2.45,2.16,1.69,FavUnder,2.1,-1,-1,1.16,-1
SPAIN,LALIGA,15/16,23/01/16,Home,Espanol,2,2,11,5,12,3,3,1,Villarreal,1,2,14,5,15,9,1,0,NotFavourite,Win,Draw,4,2.9,3.2,2.55,2.35,1.58,FavUnder,-1,2.2,-1,1.35,-1
SPAIN,LALIGA,15/16,23/01/16,Home,Granada,2,3,20,9,12,5,3,0,Getafe,0,2,9,2,16,3,3,0,Favourite,Win,Win,5,2.63,3.1,2.88,2.32,1.6,FavUnder,1.63,-1,-1,1.32,-1
SPAIN,LALIGA,15/16,23/01/16,Home,Vallecano,3,3,26,10,20,7,3,0,Celta,0,0,3,1,13,1,5,0,NotFavourite,Win,Win,3,2.7,3.4,2.63,1.84,1.95,FavOver,1.7,-1,-1,0.84,-1
SPAIN,LALIGA,15/16,24/01/16,Home,Ath Bilbao,3,5,10,5,13,7,2,0,Eibar,1,2,9,2,14,2,2,0,Favourite,Win,Win,7,1.67,3.75,5.5,2.02,1.78,FavUnder,0.67,-1,-1,1.02,-1
SPAIN,LALIGA,15/16,24/01/16,Home,Ath Madrid,0,0,21,3,13,8,4,0,Sevilla,0,0,7,1,13,5,3,1,Favourite,Draw,Draw,0,1.67,3.5,6,2.27,1.62,FavUnder,-1,2.5,-1,-1,0.62
SPAIN,LALIGA,15/16,24/01/16,Home,Betis,1,1,4,2,17,1,3,0,Real Madrid,0,1,18,8,13,9,2,0,NotFavourite,Win,Draw,2,9.5,5.75,1.3,1.42,2.78,FavOver,-1,4.75,-1,-1,1.78
SPAIN,LALIGA,15/16,24/01/16,Home,La Coruna,1,1,10,2,13,8,3,0,Valencia,0,1,10,3,9,6,3,0,Favourite,Win,Draw,2,2.25,3.3,3.3,2.13,1.7,FavUnder,-1,2.3,-1,-1,0.7
