Country,League,Season,Date,Homeoraway,Team,TeamGoals,Opponent,OpponentGoals,Favourite,Result,TotalGoals,TeamOdds,DrawOdds,OpponentOdds,ResultBetWin,ResultBetDraw,ResultBetLose
ITALY,SERIAA,17/18,2017/10/21,Home,Sampdoria,5,Crotone,0,Favourite,Win,5,1.53,3.79,7.5,0.53,-1,-1
ITALY,SERIAA,17/18,2017/10/21,Away,Inter,0,Napoli,0,NotFavourite,Draw,0,5,4.2,1.61,-1,3.2,-1
ITALY,SERIAA,17/18,2017/10/21,Away,Crotone,0,Sampdoria,5,NotFavourite,Lose,5,7.5,3.79,1.53,-1,-1,0.53
SPAIN,LALIGA,17/18,2017/10/21,Home,Barcelona,2,Malaga,0,Favourite,Win,2,1.07,13,26,0.07,-1,-1
SPAIN,LALIGA,17/18,2017/10/21,Home,Betis,2,Alaves,0,Favourite,Win,2,1.57,4,6,0.57,-1,-1
SPAIN,LALIGA,17/18,2017/10/21,Home,Levante,1,Getafe,1,Favourite,Draw,2,2.37,3.2,3.2,-1,2.2,-1
SPAIN,LALIGA,17/18,2017/10/21,Home,Valencia,4,Sevilla,0,Favourite,Win,4,1.85,3.89,4,0.85,-1,-1
SPAIN,LALIGA,17/18,2017/10/21,Away,Malaga,0,Barcelona,2,NotFavourite,Lose,2,26,13,1.07,-1,-1,0.07
SPAIN,LALIGA,17/18,2017/10/21,Away,Alaves,0,Betis,2,NotFavourite,Lose,2,6,4,1.57,-1,-1,0.57
SPAIN,LALIGA,17/18,2017/10/21,Away,Getafe,1,Levante,1,NotFavourite,Draw,2,3.2,3.2,2.37,-1,2.2,-1
SPAIN,LALIGA,17/18,2017/10/21,Away,Sevilla,0,Valencia,4,NotFavourite,Lose,4,4,3.89,1.85,-1,-1,0.85
GERMANY,BUND,17/18,2017/10/21,Home,Augsburg,1,Hannover,2,Favourite,Lose,3,2.04,3.5,3.6,-1,-1,2.6
GERMANY,BUND,17/18,2017/10/21,Home,Ein Frankfurt,2,Dortmund,2,NotFavourite,Draw,4,5,3.75,1.72,-1,2.75,-1
GERMANY,BUND,17/18,2017/10/21,Home,Hamburg,0,Bayern Munich,1,NotFavourite,Lose,1,19,7,1.16,-1,-1,0.16
GERMANY,BUND,17/18,2017/10/21,Home,M'gladbach,1,Leverkusen,5,Favourite,Lose,6,2.45,3.39,2.87,-1,-1,1.87
GERMANY,BUND,17/18,2017/10/21,Home,RB Leipzig,1,Stuttgart,0,Favourite,Win,1,1.53,4,7,0.53,-1,-1
GERMANY,BUND,17/18,2017/10/21,Away,Hannover,2,Augsburg,1,NotFavourite,Win,3,3.6,3.5,2.04,2.6,-1,-1
GERMANY,BUND,17/18,2017/10/21,Away,Dortmund,2,Ein Frankfurt,2,Favourite,Draw,4,1.72,3.75,5,-1,2.75,-1
GERMANY,BUND,17/18,2017/10/21,Away,Bayern Munich,1,Hamburg,0,Favourite,Win,1,1.16,7,19,0.16,-1,-1
GERMANY,BUND,17/18,2017/10/21,Away,Leverkusen,5,M'gladbach,1,NotFavourite,Win,6,2.87,3.39,2.45,1.87,-1,-1
GERMANY,BUND,17/18,2017/10/21,Away,Stuttgart,0,RB Leipzig,1,NotFavourite,Lose,1,7,4,1.53,-1,-1,0.53
GERMANY,BUND,17/18,2017/10/20,Home,Schalke 04,2,Mainz,0,Favourite,Win,2,1.8,3.7,4.5,0.8,-1,-1
GERMANY,BUND,17/18,2017/10/20,Away,Mainz,0,Schalke 04,2,NotFavourite,Lose,2,4.5,3.7,1.8,-1,-1,0.8
ITALY,SERIAA,17/18,2017/10/16,Home,Verona,1,Benevento,0,Favourite,Win,1,1.91,3.5,4.2,0.91,-1,-1
ITALY,SERIAA,17/18,2017/10/16,Away,Benevento,0,Verona,1,NotFavourite,Lose,1,4.2,3.5,1.91,-1,-1,0.91
SPAIN,LALIGA,17/18,2017/10/16,Home,Las Palmas,2,Celta,5,Favourite,Lose,7,2.38,3.3,3.1,-1,-1,2.1
SPAIN,LALIGA,17/18,2017/10/16,Away,Celta,5,Las Palmas,2,NotFavourite,Win,7,3.1,3.3,2.38,2.1,-1,-1
ITALY,SERIAA,17/18,2017/10/15,Home,Bologna,2,Spal,1,Favourite,Win,3,1.75,3.5,5.25,0.75,-1,-1
ITALY,SERIAA,17/18,2017/10/15,Home,Cagliari,2,Genoa,3,Favourite,Lose,5,2.25,3.3,3.3,-1,-1,2.3
ITALY,SERIAA,17/18,2017/10/15,Home,Crotone,2,Torino,2,NotFavourite,Draw,4,3.75,3.5,2,-1,2.5,-1
ITALY,SERIAA,17/18,2017/10/15,Home,Fiorentina,2,Udinese,1,Favourite,Win,3,1.67,3.8,5.5,0.67,-1,-1
ITALY,SERIAA,17/18,2017/10/15,Home,Inter,3,Milan,2,Favourite,Win,5,2.2,3.4,3.4,1.2,-1,-1
ITALY,SERIAA,17/18,2017/10/15,Home,Sampdoria,3,Atalanta,1,NotFavourite,Win,4,2.8,3.3,2.6,1.8,-1,-1
ITALY,SERIAA,17/18,2017/10/15,Home,Sassuolo,0,Chievo,0,Favourite,Draw,0,2.25,3.3,3.3,-1,2.3,-1
ITALY,SERIAA,17/18,2017/10/15,Away,Spal,1,Bologna,2,NotFavourite,Lose,3,5.25,3.5,1.75,-1,-1,0.75
ITALY,SERIAA,17/18,2017/10/15,Away,Genoa,3,Cagliari,2,NotFavourite,Win,5,3.3,3.3,2.25,2.3,-1,-1
ITALY,SERIAA,17/18,2017/10/15,Away,Torino,2,Crotone,2,Favourite,Draw,4,2,3.5,3.75,-1,2.5,-1
ITALY,SERIAA,17/18,2017/10/15,Away,Udinese,1,Fiorentina,2,NotFavourite,Lose,3,5.5,3.8,1.67,-1,-1,0.67
ITALY,SERIAA,17/18,2017/10/15,Away,Milan,2,Inter,3,NotFavourite,Lose,5,3.4,3.4,2.2,-1,-1,1.2
ITALY,SERIAA,17/18,2017/10/15,Away,Atalanta,1,Sampdoria,3,Favourite,Lose,4,2.6,3.3,2.8,-1,-1,1.8
ITALY,SERIAA,17/18,2017/10/15,Away,Chievo,0,Sassuolo,0,NotFavourite,Draw,0,3.3,3.3,2.25,-1,2.3,-1
SPAIN,LALIGA,17/18,2017/10/15,Home,Betis,3,Valencia,6,Favourite,Lose,9,2.55,3.5,2.7,-1,-1,1.7
SPAIN,LALIGA,17/18,2017/10/15,Home,Eibar,0,La Coruna,0,Favourite,Draw,0,2,3.5,3.75,-1,2.5,-1
SPAIN,LALIGA,17/18,2017/10/15,Home,Girona,1,Villarreal,2,NotFavourite,Lose,3,2.8,3.2,2.6,-1,-1,1.6
SPAIN,LALIGA,17/18,2017/10/15,Home,Malaga,0,Leganes,2,Favourite,Lose,2,2.38,3,3.4,-1,-1,2.4
SPAIN,LALIGA,17/18,2017/10/15,Away,Valencia,6,Betis,3,NotFavourite,Win,9,2.7,3.5,2.55,1.7,-1,-1
SPAIN,LALIGA,17/18,2017/10/15,Away,La Coruna,0,Eibar,0,NotFavourite,Draw,0,3.75,3.5,2,-1,2.5,-1
SPAIN,LALIGA,17/18,2017/10/15,Away,Villarreal,2,Girona,1,Favourite,Win,3,2.6,3.2,2.8,1.6,-1,-1
SPAIN,LALIGA,17/18,2017/10/15,Away,Leganes,2,Malaga,0,NotFavourite,Win,2,3.4,3,2.38,2.4,-1,-1
GERMANY,BUND,17/18,2017/10/15,Home,Leverkusen,2,Wolfsburg,2,Favourite,Draw,4,1.53,4.33,6,-1,3.33,-1
GERMANY,BUND,17/18,2017/10/15,Home,Werder Bremen,0,M'gladbach,2,NotFavourite,Lose,2,2.63,3.5,2.6,-1,-1,1.6
GERMANY,BUND,17/18,2017/10/15,Away,Wolfsburg,2,Leverkusen,2,NotFavourite,Draw,4,6,4.33,1.53,-1,3.33,-1
GERMANY,BUND,17/18,2017/10/15,Away,M'gladbach,2,Werder Bremen,0,Favourite,Win,2,2.6,3.5,2.63,1.6,-1,-1
ITALY,SERIAA,17/18,2017/10/14,Home,Juventus,1,Lazio,2,Favourite,Lose,3,1.53,4.5,5.75,-1,-1,4.75
ITALY,SERIAA,17/18,2017/10/14,Home,Roma,0,Napoli,1,NotFavourite,Lose,1,3.2,3.4,2.25,-1,-1,1.25
ITALY,SERIAA,17/18,2017/10/14,Away,Lazio,2,Juventus,1,NotFavourite,Win,3,5.75,4.5,1.53,4.75,-1,-1
ITALY,SERIAA,17/18,2017/10/14,Away,Napoli,1,Roma,0,Favourite,Win,1,2.25,3.4,3.2,1.25,-1,-1
SPAIN,LALIGA,17/18,2017/10/14,Home,Alaves,0,Sociedad,2,NotFavourite,Lose,2,3.5,3.4,2.15,-1,-1,1.15
SPAIN,LALIGA,17/18,2017/10/14,Home,Ath Bilbao,1,Sevilla,0,Favourite,Win,1,2.5,3.25,2.9,1.5,-1,-1
SPAIN,LALIGA,17/18,2017/10/14,Home,Ath Madrid,1,Barcelona,1,NotFavourite,Draw,2,3,3.4,2.38,-1,2.4,-1
SPAIN,LALIGA,17/18,2017/10/14,Home,Getafe,1,Real Madrid,2,NotFavourite,Lose,3,10,5.75,1.29,-1,-1,0.29
SPAIN,LALIGA,17/18,2017/10/14,Away,Sociedad,2,Alaves,0,Favourite,Win,2,2.15,3.4,3.5,1.15,-1,-1
SPAIN,LALIGA,17/18,2017/10/14,Away,Sevilla,0,Ath Bilbao,1,NotFavourite,Lose,1,2.9,3.25,2.5,-1,-1,1.5
SPAIN,LALIGA,17/18,2017/10/14,Away,Barcelona,1,Ath Madrid,1,Favourite,Draw,2,2.38,3.4,3,-1,2.4,-1
SPAIN,LALIGA,17/18,2017/10/14,Away,Real Madrid,2,Getafe,1,Favourite,Win,3,1.29,5.75,10,0.29,-1,-1
GERMANY,BUND,17/18,2017/10/14,Home,Bayern Munich,5,Freiburg,0,Favourite,Win,5,1.08,13,21,0.08,-1,-1
GERMANY,BUND,17/18,2017/10/14,Home,Dortmund,2,RB Leipzig,3,Favourite,Lose,5,1.5,4.5,6.5,-1,-1,5.5
GERMANY,BUND,17/18,2017/10/14,Home,Hannover,1,Ein Frankfurt,2,Favourite,Lose,3,2.38,3.2,3.1,-1,-1,2.1
GERMANY,BUND,17/18,2017/10/14,Home,Hertha,0,Schalke 04,2,Favourite,Lose,2,2.5,3.3,2.9,-1,-1,1.9
GERMANY,BUND,17/18,2017/10/14,Home,Hoffenheim,2,Augsburg,2,Favourite,Draw,4,1.8,3.75,4.5,-1,2.75,-1
GERMANY,BUND,17/18,2017/10/14,Home,Mainz,3,Hamburg,2,Favourite,Win,5,1.7,3.75,5.25,0.7,-1,-1
GERMANY,BUND,17/18,2017/10/14,Away,Freiburg,0,Bayern Munich,5,NotFavourite,Lose,5,21,13,1.08,-1,-1,0.08
GERMANY,BUND,17/18,2017/10/14,Away,RB Leipzig,3,Dortmund,2,NotFavourite,Win,5,6.5,4.5,1.5,5.5,-1,-1
GERMANY,BUND,17/18,2017/10/14,Away,Ein Frankfurt,2,Hannover,1,NotFavourite,Win,3,3.1,3.2,2.38,2.1,-1,-1
GERMANY,BUND,17/18,2017/10/14,Away,Schalke 04,2,Hertha,0,NotFavourite,Win,2,2.9,3.3,2.5,1.9,-1,-1
GERMANY,BUND,17/18,2017/10/14,Away,Augsburg,2,Hoffenheim,2,NotFavourite,Draw,4,4.5,3.75,1.8,-1,2.75,-1
GERMANY,BUND,17/18,2017/10/14,Away,Hamburg,2,Mainz,3,NotFavourite,Lose,5,5.25,3.75,1.7,-1,-1,0.7
SPAIN,LALIGA,17/18,2017/10/13,Home,Espanol,0,Levante,0,Favourite,Draw,0,1.75,3.6,5,-1,2.6,-1
SPAIN,LALIGA,17/18,2017/10/13,Away,Levante,0,Espanol,0,NotFavourite,Draw,0,5,3.6,1.75,-1,2.6,-1
GERMANY,BUND,17/18,2017/10/13,Home,Stuttgart,2,FC Koln,1,Favourite,Win,3,1.83,3.6,4.33,0.83,-1,-1
GERMANY,BUND,17/18,2017/10/13,Away,FC Koln,1,Stuttgart,2,NotFavourite,Lose,3,4.33,3.6,1.83,-1,-1,0.83
ITALY,SERIAA,17/18,2017/10/01,Home,Atalanta,2,Juventus,2,NotFavourite,Draw,4,4.75,3.75,1.7,-1,2.75,-1
ITALY,SERIAA,17/18,2017/10/01,Home,Benevento,1,Inter,2,NotFavourite,Lose,3,11,5,1.29,-1,-1,0.29
ITALY,SERIAA,17/18,2017/10/01,Home,Chievo,2,Fiorentina,1,NotFavourite,Win,3,2.8,3.25,2.5,1.8,-1,-1
ITALY,SERIAA,17/18,2017/10/01,Home,Lazio,6,Sassuolo,1,Favourite,Win,7,1.4,4.5,8,0.4,-1,-1
ITALY,SERIAA,17/18,2017/10/01,Home,Milan,0,Roma,2,Favourite,Lose,2,2.55,3.4,2.63,-1,-1,1.63
ITALY,SERIAA,17/18,2017/10/01,Home,Napoli,3,Cagliari,0,Favourite,Win,3,1.13,8,21,0.13,-1,-1
ITALY,SERIAA,17/18,2017/10/01,Home,Spal,1,Crotone,1,Favourite,Draw,2,1.91,3.4,4,-1,2.4,-1
ITALY,SERIAA,17/18,2017/10/01,Home,Torino,2,Verona,2,Favourite,Draw,4,1.33,5,9,-1,4,-1
ITALY,SERIAA,17/18,2017/10/01,Away,Juventus,2,Atalanta,2,Favourite,Draw,4,1.7,3.75,4.75,-1,2.75,-1
ITALY,SERIAA,17/18,2017/10/01,Away,Inter,2,Benevento,1,Favourite,Win,3,1.29,5,11,0.29,-1,-1
ITALY,SERIAA,17/18,2017/10/01,Away,Fiorentina,1,Chievo,2,Favourite,Lose,3,2.5,3.25,2.8,-1,-1,1.8
ITALY,SERIAA,17/18,2017/10/01,Away,Sassuolo,1,Lazio,6,NotFavourite,Lose,7,8,4.5,1.4,-1,-1,0.4
ITALY,SERIAA,17/18,2017/10/01,Away,Roma,2,Milan,0,NotFavourite,Win,2,2.63,3.4,2.55,1.63,-1,-1
ITALY,SERIAA,17/18,2017/10/01,Away,Cagliari,0,Napoli,3,NotFavourite,Lose,3,21,8,1.13,-1,-1,0.13
ITALY,SERIAA,17/18,2017/10/01,Away,Crotone,1,Spal,1,NotFavourite,Draw,2,4,3.4,1.91,-1,2.4,-1
ITALY,SERIAA,17/18,2017/10/01,Away,Verona,2,Torino,2,NotFavourite,Draw,4,9,5,1.33,-1,4,-1
SPAIN,LALIGA,17/18,2017/10/01,Home,Barcelona,3,Las Palmas,0,Favourite,Win,3,1.08,11,26,0.08,-1,-1
SPAIN,LALIGA,17/18,2017/10/01,Home,Real Madrid,2,Espanol,0,Favourite,Win,2,1.1,10,23,0.1,-1,-1
SPAIN,LALIGA,17/18,2017/10/01,Home,Sociedad,4,Betis,4,Favourite,Draw,8,1.95,3.6,3.8,-1,2.6,-1
SPAIN,LALIGA,17/18,2017/10/01,Home,Valencia,3,Ath Bilbao,2,Favourite,Win,5,1.91,3.5,4.2,0.91,-1,-1
SPAIN,LALIGA,17/18,2017/10/01,Home,Villarreal,3,Eibar,0,Favourite,Win,3,1.83,3.6,4.33,0.83,-1,-1
SPAIN,LALIGA,17/18,2017/10/01,Away,Las Palmas,0,Barcelona,3,NotFavourite,Lose,3,26,11,1.08,-1,-1,0.08
SPAIN,LALIGA,17/18,2017/10/01,Away,Espanol,0,Real Madrid,2,NotFavourite,Lose,2,23,10,1.1,-1,-1,0.1
SPAIN,LALIGA,17/18,2017/10/01,Away,Betis,4,Sociedad,4,NotFavourite,Draw,8,3.8,3.6,1.95,-1,2.6,-1
SPAIN,LALIGA,17/18,2017/10/01,Away,Ath Bilbao,2,Valencia,3,NotFavourite,Lose,5,4.2,3.5,1.91,-1,-1,0.91
SPAIN,LALIGA,17/18,2017/10/01,Away,Eibar,0,Villarreal,3,NotFavourite,Lose,3,4.33,3.6,1.83,-1,-1,0.83
GERMANY,BUND,17/18,2017/10/01,Home,FC Koln,1,RB Leipzig,2,NotFavourite,Lose,3,3.8,3.5,2,-1,-1,1
GERMANY,BUND,17/18,2017/10/01,Home,Freiburg,3,Hoffenheim,2,NotFavourite,Win,5,3.6,3.5,2.05,2.6,-1,-1
GERMANY,BUND,17/18,2017/10/01,Home,Hertha,2,Bayern Munich,2,NotFavourite,Draw,4,8.5,5,1.36,-1,4,-1
GERMANY,BUND,17/18,2017/10/01,Away,RB Leipzig,2,FC Koln,1,Favourite,Win,3,2,3.5,3.8,1,-1,-1
GERMANY,BUND,17/18,2017/10/01,Away,Hoffenheim,2,Freiburg,3,Favourite,Lose,5,2.05,3.5,3.6,-1,-1,2.6
GERMANY,BUND,17/18,2017/10/01,Away,Bayern Munich,2,Hertha,2,Favourite,Draw,4,1.36,5,8.5,-1,4,-1
ITALY,SERIAA,17/18,2017/09/30,Home,Genoa,0,Bologna,1,Favourite,Lose,1,2.25,3.2,3.3,-1,-1,2.3
ITALY,SERIAA,17/18,2017/09/30,Home,Udinese,4,Sampdoria,0,NotFavourite,Win,4,2.7,3.25,2.6,1.7,-1,-1
ITALY,SERIAA,17/18,2017/09/30,Away,Bologna,1,Genoa,0,NotFavourite,Win,1,3.3,3.2,2.25,2.3,-1,-1
ITALY,SERIAA,17/18,2017/09/30,Away,Sampdoria,0,Udinese,4,Favourite,Lose,4,2.6,3.25,2.7,-1,-1,1.7
SPAIN,LALIGA,17/18,2017/09/30,Home,La Coruna,2,Getafe,1,Favourite,Win,3,2.25,3.25,3.4,1.25,-1,-1
SPAIN,LALIGA,17/18,2017/09/30,Home,Leganes,0,Ath Madrid,0,NotFavourite,Draw,0,7.5,3.75,1.55,-1,2.75,-1
SPAIN,LALIGA,17/18,2017/09/30,Home,Levante,0,Alaves,2,Favourite,Lose,2,1.83,3.5,4.5,-1,-1,3.5
SPAIN,LALIGA,17/18,2017/09/30,Home,Sevilla,2,Malaga,0,Favourite,Win,2,1.36,5.5,7.5,0.36,-1,-1
SPAIN,LALIGA,17/18,2017/09/30,Away,Getafe,1,La Coruna,2,NotFavourite,Lose,3,3.4,3.25,2.25,-1,-1,1.25
SPAIN,LALIGA,17/18,2017/09/30,Away,Ath Madrid,0,Leganes,0,Favourite,Draw,0,1.55,3.75,7.5,-1,2.75,-1
SPAIN,LALIGA,17/18,2017/09/30,Away,Alaves,2,Levante,0,NotFavourite,Win,2,4.5,3.5,1.83,3.5,-1,-1
SPAIN,LALIGA,17/18,2017/09/30,Away,Malaga,0,Sevilla,2,NotFavourite,Lose,2,7.5,5.5,1.36,-1,-1,0.36
GERMANY,BUND,17/18,2017/09/30,Home,Augsburg,1,Dortmund,2,NotFavourite,Lose,3,7.5,4.5,1.44,-1,-1,0.44
GERMANY,BUND,17/18,2017/09/30,Home,Ein Frankfurt,2,Stuttgart,1,Favourite,Win,3,1.95,3.5,4,0.95,-1,-1
GERMANY,BUND,17/18,2017/09/30,Home,Hamburg,0,Werder Bremen,0,Favourite,Draw,0,2.7,3.2,2.75,-1,2.2,-1
GERMANY,BUND,17/18,2017/09/30,Home,M'gladbach,2,Hannover,1,Favourite,Win,3,1.73,3.6,5.25,0.73,-1,-1
GERMANY,BUND,17/18,2017/09/30,Home,Wolfsburg,1,Mainz,1,Favourite,Draw,2,2.1,3.4,3.6,-1,2.4,-1
GERMANY,BUND,17/18,2017/09/30,Away,Dortmund,2,Augsburg,1,Favourite,Win,3,1.44,4.5,7.5,0.44,-1,-1
GERMANY,BUND,17/18,2017/09/30,Away,Stuttgart,1,Ein Frankfurt,2,NotFavourite,Lose,3,4,3.5,1.95,-1,-1,0.95
GERMANY,BUND,17/18,2017/09/30,Away,Werder Bremen,0,Hamburg,0,NotFavourite,Draw,0,2.75,3.2,2.7,-1,2.2,-1
GERMANY,BUND,17/18,2017/09/30,Away,Hannover,1,M'gladbach,2,NotFavourite,Lose,3,5.25,3.6,1.73,-1,-1,0.73
GERMANY,BUND,17/18,2017/09/30,Away,Mainz,1,Wolfsburg,1,NotFavourite,Draw,2,3.6,3.4,2.1,-1,2.4,-1
SPAIN,LALIGA,17/18,2017/09/29,Home,Celta,3,Girona,3,Favourite,Draw,6,1.67,3.6,5.75,-1,2.6,-1
SPAIN,LALIGA,17/18,2017/09/29,Away,Girona,3,Celta,3,NotFavourite,Draw,6,5.75,3.6,1.67,-1,2.6,-1
GERMANY,BUND,17/18,2017/09/29,Home,Schalke 04,1,Leverkusen,1,Favourite,Draw,2,2.3,3.4,3.1,-1,2.4,-1
GERMANY,BUND,17/18,2017/09/29,Away,Leverkusen,1,Schalke 04,1,NotFavourite,Draw,2,3.1,3.4,2.3,-1,2.4,-1
SPAIN,LALIGA,17/18,2017/09/25,Home,Betis,4,Levante,0,Favourite,Win,4,1.85,3.5,4.5,0.85,-1,-1
SPAIN,LALIGA,17/18,2017/09/25,Away,Levante,0,Betis,4,NotFavourite,Lose,4,4.5,3.5,1.85,-1,-1,0.85
ITALY,SERIAA,17/18,2017/09/24,Home,Cagliari,0,Chievo,2,Favourite,Lose,2,2.25,3.3,3.3,-1,-1,2.3
ITALY,SERIAA,17/18,2017/09/24,Home,Crotone,2,Benevento,0,Favourite,Win,2,1.91,3.4,4.33,0.91,-1,-1
ITALY,SERIAA,17/18,2017/09/24,Home,Fiorentina,1,Atalanta,1,Favourite,Draw,2,2.2,3.4,3.2,-1,2.4,-1
ITALY,SERIAA,17/18,2017/09/24,Home,Inter,1,Genoa,0,Favourite,Win,1,1.3,5.5,10,0.3,-1,-1
ITALY,SERIAA,17/18,2017/09/24,Home,Sampdoria,2,Milan,0,NotFavourite,Win,2,3.5,3.75,2,2.5,-1,-1
ITALY,SERIAA,17/18,2017/09/24,Home,Sassuolo,0,Bologna,1,Favourite,Lose,1,2.1,3.3,3.75,-1,-1,2.75
ITALY,SERIAA,17/18,2017/09/24,Home,Verona,0,Lazio,3,NotFavourite,Lose,3,5.5,4,1.62,-1,-1,0.62
ITALY,SERIAA,17/18,2017/09/24,Away,Chievo,2,Cagliari,0,NotFavourite,Win,2,3.3,3.3,2.25,2.3,-1,-1
ITALY,SERIAA,17/18,2017/09/24,Away,Benevento,0,Crotone,2,NotFavourite,Lose,2,4.33,3.4,1.91,-1,-1,0.91
ITALY,SERIAA,17/18,2017/09/24,Away,Atalanta,1,Fiorentina,1,NotFavourite,Draw,2,3.2,3.4,2.2,-1,2.4,-1
ITALY,SERIAA,17/18,2017/09/24,Away,Genoa,0,Inter,1,NotFavourite,Lose,1,10,5.5,1.3,-1,-1,0.3
ITALY,SERIAA,17/18,2017/09/24,Away,Milan,0,Sampdoria,2,Favourite,Lose,2,2,3.75,3.5,-1,-1,2.5
ITALY,SERIAA,17/18,2017/09/24,Away,Bologna,1,Sassuolo,0,NotFavourite,Win,1,3.75,3.3,2.1,2.75,-1,-1
ITALY,SERIAA,17/18,2017/09/24,Away,Lazio,3,Verona,0,Favourite,Win,3,1.62,4,5.5,0.62,-1,-1
SPAIN,LALIGA,17/18,2017/09/24,Home,Eibar,0,Celta,4,Favourite,Lose,4,2.2,3.3,3.4,-1,-1,2.4
SPAIN,LALIGA,17/18,2017/09/24,Home,Espanol,4,La Coruna,1,Favourite,Win,5,1.95,3.5,4,0.95,-1,-1
SPAIN,LALIGA,17/18,2017/09/24,Home,Getafe,4,Villarreal,0,NotFavourite,Win,4,2.88,3.1,2.63,1.88,-1,-1
SPAIN,LALIGA,17/18,2017/09/24,Home,Las Palmas,0,Leganes,2,Favourite,Lose,2,2.05,3.25,3.8,-1,-1,2.8
SPAIN,LALIGA,17/18,2017/09/24,Home,Sociedad,2,Valencia,3,Favourite,Lose,5,2.3,3.4,3.1,-1,-1,2.1
SPAIN,LALIGA,17/18,2017/09/24,Away,Celta,4,Eibar,0,NotFavourite,Win,4,3.4,3.3,2.2,2.4,-1,-1
SPAIN,LALIGA,17/18,2017/09/24,Away,La Coruna,1,Espanol,4,NotFavourite,Lose,5,4,3.5,1.95,-1,-1,0.95
SPAIN,LALIGA,17/18,2017/09/24,Away,Villarreal,0,Getafe,4,Favourite,Lose,4,2.63,3.1,2.88,-1,-1,1.88
SPAIN,LALIGA,17/18,2017/09/24,Away,Leganes,2,Las Palmas,0,NotFavourite,Win,2,3.8,3.25,2.05,2.8,-1,-1
SPAIN,LALIGA,17/18,2017/09/24,Away,Valencia,3,Sociedad,2,NotFavourite,Win,5,3.1,3.4,2.3,2.1,-1,-1
GERMANY,BUND,17/18,2017/09/24,Home,Hannover,0,FC Koln,0,Favourite,Draw,0,1.95,3.6,3.8,-1,2.6,-1
GERMANY,BUND,17/18,2017/09/24,Home,Leverkusen,3,Hamburg,0,Favourite,Win,3,1.36,5,8.5,0.36,-1,-1
GERMANY,BUND,17/18,2017/09/24,Away,FC Koln,0,Hannover,0,NotFavourite,Draw,0,3.8,3.6,1.95,-1,2.6,-1
GERMANY,BUND,17/18,2017/09/24,Away,Hamburg,0,Leverkusen,3,NotFavourite,Lose,3,8.5,5,1.36,-1,-1,0.36
ITALY,SERIAA,17/18,2017/09/23,Home,Juventus,4,Torino,0,Favourite,Win,4,1.4,4.5,8.5,0.4,-1,-1
ITALY,SERIAA,17/18,2017/09/23,Home,Roma,3,Udinese,1,Favourite,Win,4,1.25,6,12,0.25,-1,-1
ITALY,SERIAA,17/18,2017/09/23,Home,Spal,2,Napoli,3,NotFavourite,Lose,5,15,6,1.22,-1,-1,0.22
ITALY,SERIAA,17/18,2017/09/23,Away,Torino,0,Juventus,4,NotFavourite,Lose,4,8.5,4.5,1.4,-1,-1,0.4
ITALY,SERIAA,17/18,2017/09/23,Away,Udinese,1,Roma,3,NotFavourite,Lose,4,12,6,1.25,-1,-1,0.25
ITALY,SERIAA,17/18,2017/09/23,Away,Napoli,3,Spal,2,Favourite,Win,5,1.22,6,15,0.22,-1,-1
SPAIN,LALIGA,17/18,2017/09/23,Home,Alaves,1,Real Madrid,2,NotFavourite,Lose,3,17,7.5,1.17,-1,-1,0.17
SPAIN,LALIGA,17/18,2017/09/23,Home,Ath Madrid,2,Sevilla,0,Favourite,Win,2,1.57,4,6.5,0.57,-1,-1
SPAIN,LALIGA,17/18,2017/09/23,Home,Girona,0,Barcelona,3,NotFavourite,Lose,3,12,6,1.25,-1,-1,0.25
SPAIN,LALIGA,17/18,2017/09/23,Home,Malaga,3,Ath Bilbao,3,NotFavourite,Draw,6,2.9,3.3,2.4,-1,2.3,-1
SPAIN,LALIGA,17/18,2017/09/23,Away,Real Madrid,2,Alaves,1,Favourite,Win,3,1.17,7.5,17,0.17,-1,-1
SPAIN,LALIGA,17/18,2017/09/23,Away,Sevilla,0,Ath Madrid,2,NotFavourite,Lose,2,6.5,4,1.57,-1,-1,0.57
SPAIN,LALIGA,17/18,2017/09/23,Away,Barcelona,3,Girona,0,Favourite,Win,3,1.25,6,12,0.25,-1,-1
SPAIN,LALIGA,17/18,2017/09/23,Away,Ath Bilbao,3,Malaga,3,Favourite,Draw,6,2.4,3.3,2.9,-1,2.3,-1
GERMANY,BUND,17/18,2017/09/23,Home,Dortmund,6,M'gladbach,1,Favourite,Win,7,1.44,4.75,7,0.44,-1,-1
GERMANY,BUND,17/18,2017/09/23,Home,Hoffenheim,2,Schalke 04,0,Favourite,Win,2,2.2,3.5,3.25,1.2,-1,-1
GERMANY,BUND,17/18,2017/09/23,Home,Mainz,1,Hertha,0,Favourite,Win,1,2.2,3.3,3.4,1.2,-1,-1
GERMANY,BUND,17/18,2017/09/23,Home,RB Leipzig,2,Ein Frankfurt,1,Favourite,Win,3,1.7,3.8,5,0.7,-1,-1
GERMANY,BUND,17/18,2017/09/23,Home,Stuttgart,0,Augsburg,0,Favourite,Draw,0,2.1,3.4,3.6,-1,2.4,-1
GERMANY,BUND,17/18,2017/09/23,Home,Werder Bremen,0,Freiburg,0,Favourite,Draw,0,1.7,4,4.75,-1,3,-1
GERMANY,BUND,17/18,2017/09/23,Away,M'gladbach,1,Dortmund,6,NotFavourite,Lose,7,7,4.75,1.44,-1,-1,0.44
