Country,League,Season,Date,Team,Homeoraway,TeamOdds,TeamScore,Opponent,OpponentOdds,OpponentScore,Result,Favourite,TotalScorePred,TotalScore,ResultBetWin,ResultBetLose,TotalfromPred,TeamWinPred,TeamScorePred,ScoredfromPred,OpponentWinPred,OpponentScorePred,ReceivedfromPred
USA,NBA,20/21,2021/04/26,Oklahoma City Thunder,Away,11.04,90,Philadelphia 76ers,1.06,121,Lose,NotFavourite,219,211,-1,0.06,-8,16%,103,-13,84%,116,5
USA,NBA,20/21,2021/04/26,Phoenix Suns,Away,1.7,118,New York Knicks,2.22,110,Win,Favourite,211,228,0.7,-1,17,57%,107,11,43%,104,6
USA,NBA,20/21,2021/04/26,San Antonio Spurs,Away,1.75,146,Washington Wizards,2.14,143,Win,Favourite,230,289,0.75,-1,59,52%,116,30,48%,114,29
USA,NBA,20/21,2021/04/26,Utah Jazz,Away,1.19,104,Minnesota Timberwolves,4.97,105,Lose,Favourite,228,209,-1,3.97,-19,84%,121,-17,16%,107,-2
USA,NBA,20/21,2021/04/26,Detroit Pistons,Home,2.5,100,Atlanta Hawks,1.57,86,Win,NotFavourite,219,186,1.5,-1,-33,39%,107,-7,61%,112,-26
USA,NBA,20/21,2021/04/26,Miami Heat,Home,1.44,102,Chicago Bulls,2.94,110,Lose,Favourite,214,212,-1,1.94,-2,60%,109,-7,40%,105,5
USA,NBA,20/21,2021/04/26,Toronto Raptors,Home,1.14,112,Cleveland Cavaliers,6.26,96,Win,Favourite,216,208,0.14,-1,-8,72%,112,0,28%,104,-8
USA,NBA,20/21,2021/04/26,Sacramento Kings,Home,3.14,113,Dallas Mavericks,1.39,106,Win,NotFavourite,231,219,2.14,-1,-12,38%,113,0,62%,118,-12
USA,NBA,20/21,2021/04/26,New Orleans Pelicans,Home,2.11,120,Los Angeles Clippers,1.76,103,Win,NotFavourite,229,223,1.11,-1,-6,33%,111,9,67%,118,-15
USA,NBA,20/21,2021/04/26,Orlando Magic,Home,6.23,103,Los Angeles Lakers,1.14,114,Lose,NotFavourite,208,217,-1,0.14,9,23%,99,4,77%,109,5
USA,NBA,20/21,2021/04/26,Denver Nuggets,Home,1.6,120,Memphis Grizzlies,2.43,96,Win,Favourite,228,216,0.6,-1,-12,60%,116,4,40%,112,-16
USA,NBA,20/21,2021/04/26,Philadelphia 76ers,Home,1.06,121,Oklahoma City Thunder,11.04,90,Win,Favourite,219,211,0.06,-1,-8,84%,116,5,16%,103,-13
USA,NBA,20/21,2021/04/26,New York Knicks,Home,2.22,110,Phoenix Suns,1.7,118,Lose,NotFavourite,211,228,-1,0.7,17,43%,104,6,57%,107,11
USA,NBA,20/21,2021/04/26,Washington Wizards,Home,2.14,143,San Antonio Spurs,1.75,146,Lose,NotFavourite,230,289,-1,0.75,59,48%,114,29,52%,116,30
USA,NBA,20/21,2021/04/26,Minnesota Timberwolves,Home,4.97,105,Utah Jazz,1.19,104,Win,NotFavourite,228,209,3.97,-1,-19,16%,107,-2,84%,121,-17
USA,NBA,20/21,2021/04/27,Brooklyn Nets,Away,1.5,116,Toronto Raptors,2.66,103,Win,Favourite,233,219,0.5,-1,-14,57%,118,-2,43%,115,-12
USA,NBA,20/21,2021/04/27,Dallas Mavericks,Away,2.45,133,Golden State Warriors,1.59,103,Win,NotFavourite,223,236,1.45,-1,13,51%,112,21,49%,111,-8
USA,NBA,20/21,2021/04/27,Milwaukee Bucks,Away,1.24,114,Charlotte Hornets,4.37,104,Win,Favourite,230,218,0.24,-1,-12,66%,118,-4,34%,112,-8
USA,NBA,20/21,2021/04/27,Minnesota Timberwolves,Away,1.74,114,Houston Rockets,2.15,107,Win,Favourite,227,221,0.74,-1,-6,49%,113,1,51%,114,-7
USA,NBA,20/21,2021/04/27,Oklahoma City Thunder,Away,6.16,119,Boston Celtics,1.14,115,Win,NotFavourite,219,234,5.16,-1,15,20%,104,15,80%,115,0
USA,NBA,20/21,2021/04/27,Portland Trail Blazers,Away,1.45,133,Indiana Pacers,2.89,112,Win,Favourite,234,245,0.45,-1,11,47%,116,17,53%,118,-6
USA,NBA,20/21,2021/04/27,Toronto Raptors,Home,2.66,103,Brooklyn Nets,1.5,116,Lose,NotFavourite,233,219,-1,0.5,-14,43%,115,-12,57%,118,-2
USA,NBA,20/21,2021/04/27,Golden State Warriors,Home,1.59,103,Dallas Mavericks,2.45,133,Lose,Favourite,223,236,-1,1.45,13,49%,111,-8,51%,112,21
USA,NBA,20/21,2021/04/27,Charlotte Hornets,Home,4.37,104,Milwaukee Bucks,1.24,114,Lose,NotFavourite,230,218,-1,0.24,-12,34%,112,-8,66%,118,-4
USA,NBA,20/21,2021/04/27,Houston Rockets,Home,2.15,107,Minnesota Timberwolves,1.74,114,Lose,NotFavourite,227,221,-1,0.74,-6,51%,114,-7,49%,113,1
USA,NBA,20/21,2021/04/27,Boston Celtics,Home,1.14,115,Oklahoma City Thunder,6.16,119,Lose,Favourite,219,234,-1,5.16,15,80%,115,0,20%,104,15
USA,NBA,20/21,2021/04/27,Indiana Pacers,Home,2.89,112,Portland Trail Blazers,1.45,133,Lose,NotFavourite,234,245,-1,0.45,11,53%,118,-6,47%,116,17
USA,NBA,20/21,2021/04/28,Atlanta Hawks,Away,4.85,83,Philadelphia 76ers,1.2,127,Lose,NotFavourite,223,210,-1,0.2,-13,39%,109,-26,61%,114,13
USA,NBA,20/21,2021/04/28,Charlotte Hornets,Away,3.07,111,Boston Celtics,1.4,120,Lose,NotFavourite,219,231,-1,0.4,12,36%,107,4,64%,112,8
USA,NBA,20/21,2021/04/28,Chicago Bulls,Away,2.5,94,New York Knicks,1.57,113,Lose,NotFavourite,213,207,-1,0.57,-6,36%,104,-10,64%,109,4
USA,NBA,20/21,2021/04/28,Los Angeles Clippers,Away,2.58,101,Phoenix Suns,1.55,109,Lose,NotFavourite,223,210,-1,0.55,-13,51%,112,-11,49%,111,-2
USA,NBA,20/21,2021/04/28,Los Angeles Lakers,Away,1.89,107,Washington Wizards,1.96,116,Lose,Favourite,223,223,-1,0.96,0,63%,114,-7,37%,109,7
USA,NBA,20/21,2021/04/28,New Orleans Pelicans,Away,2.45,112,Denver Nuggets,1.59,114,Lose,NotFavourite,231,226,-1,0.59,-5,33%,112,0,67%,119,-5
USA,NBA,20/21,2021/04/28,Orlando Magic,Away,2.44,109,Cleveland Cavaliers,1.6,104,Win,NotFavourite,209,213,1.44,-1,4,42%,103,6,58%,106,-2
USA,NBA,20/21,2021/04/28,Portland Trail Blazers,Away,2.05,130,Memphis Grizzlies,1.81,109,Win,NotFavourite,232,239,1.05,-1,7,40%,114,16,60%,118,-9
USA,NBA,20/21,2021/04/28,San Antonio Spurs,Away,2.66,111,Miami Heat,1.51,116,Lose,NotFavourite,211,227,-1,0.51,16,43%,104,7,57%,107,9
USA,NBA,20/21,2021/04/28,Utah Jazz,Away,1.25,154,Sacramento Kings,4.19,105,Win,Favourite,234,259,0.25,-1,25,77%,122,32,23%,112,-7
USA,NBA,20/21,2021/04/28,Philadelphia 76ers,Home,1.2,127,Atlanta Hawks,4.85,83,Win,Favourite,223,210,0.2,-1,-13,61%,114,13,39%,109,-26
USA,NBA,20/21,2021/04/28,Boston Celtics,Home,1.4,120,Charlotte Hornets,3.07,111,Win,Favourite,219,231,0.4,-1,12,64%,112,8,36%,107,4
USA,NBA,20/21,2021/04/28,New York Knicks,Home,1.57,113,Chicago Bulls,2.5,94,Win,Favourite,213,207,0.57,-1,-6,64%,109,4,36%,104,-10
USA,NBA,20/21,2021/04/28,Phoenix Suns,Home,1.55,109,Los Angeles Clippers,2.58,101,Win,Favourite,223,210,0.55,-1,-13,49%,111,-2,51%,112,-11
USA,NBA,20/21,2021/04/28,Washington Wizards,Home,1.96,116,Los Angeles Lakers,1.89,107,Win,NotFavourite,223,223,0.96,-1,0,37%,109,7,63%,114,-7
USA,NBA,20/21,2021/04/28,Denver Nuggets,Home,1.59,114,New Orleans Pelicans,2.45,112,Win,Favourite,231,226,0.59,-1,-5,67%,119,-5,33%,112,0
USA,NBA,20/21,2021/04/28,Cleveland Cavaliers,Home,1.6,104,Orlando Magic,2.44,109,Lose,Favourite,209,213,-1,1.44,4,58%,106,-2,42%,103,6
USA,NBA,20/21,2021/04/28,Memphis Grizzlies,Home,1.81,109,Portland Trail Blazers,2.05,130,Lose,Favourite,232,239,-1,1.05,7,60%,118,-9,40%,114,16
USA,NBA,20/21,2021/04/28,Miami Heat,Home,1.51,116,San Antonio Spurs,2.66,111,Win,Favourite,211,227,0.51,-1,16,57%,107,9,43%,104,7
USA,NBA,20/21,2021/04/28,Sacramento Kings,Home,4.19,105,Utah Jazz,1.25,154,Lose,NotFavourite,234,259,-1,0.25,25,23%,112,-7,77%,122,32
USA,NBA,20/21,2021/04/29,Brooklyn Nets,Away,1.47,130,Indiana Pacers,2.81,113,Win,Favourite,236,243,0.47,-1,7,57%,120,10,43%,116,-3
USA,NBA,20/21,2021/04/29,Dallas Mavericks,Away,1.32,115,Detroit Pistons,3.55,105,Win,Favourite,217,220,0.32,-1,3,62%,111,4,38%,106,-1
USA,NBA,20/21,2021/04/29,Golden State Warriors,Away,1.56,114,Minnesota Timberwolves,2.52,126,Lose,Favourite,230,240,-1,1.52,10,65%,118,-4,35%,112,14
USA,NBA,20/21,2021/04/29,Milwaukee Bucks,Away,1.09,136,Houston Rockets,8.24,143,Lose,Favourite,230,279,-1,7.24,49,81%,121,15,19%,109,34
USA,NBA,20/21,2021/04/29,New Orleans Pelicans,Away,1.23,109,Oklahoma City Thunder,4.5,95,Win,Favourite,227,204,0.23,-1,-23,67%,117,-8,33%,110,-15
USA,NBA,20/21,2021/04/29,Toronto Raptors,Away,2.63,111,Denver Nuggets,1.52,121,Lose,NotFavourite,225,232,-1,0.52,7,32%,109,2,68%,116,5
USA,NBA,20/21,2021/04/29,Indiana Pacers,Home,2.81,113,Brooklyn Nets,1.47,130,Lose,NotFavourite,236,243,-1,0.47,7,43%,116,-3,57%,120,10
USA,NBA,20/21,2021/04/29,Detroit Pistons,Home,3.55,105,Dallas Mavericks,1.32,115,Lose,NotFavourite,217,220,-1,0.32,3,38%,106,-1,62%,111,4
USA,NBA,20/21,2021/04/29,Minnesota Timberwolves,Home,2.52,126,Golden State Warriors,1.56,114,Win,NotFavourite,230,240,1.52,-1,10,35%,112,14,65%,118,-4
USA,NBA,20/21,2021/04/29,Houston Rockets,Home,8.24,143,Milwaukee Bucks,1.09,136,Win,NotFavourite,230,279,7.24,-1,49,19%,109,34,81%,121,15
USA,NBA,20/21,2021/04/29,Oklahoma City Thunder,Home,4.5,95,New Orleans Pelicans,1.23,109,Lose,NotFavourite,227,204,-1,0.23,-23,33%,110,-15,67%,117,-8
USA,NBA,20/21,2021/04/29,Denver Nuggets,Home,1.52,121,Toronto Raptors,2.63,111,Win,Favourite,225,232,0.52,-1,7,68%,116,5,32%,109,2
USA,NBA,20/21,2021/04/30,Atlanta Hawks,Away,3.55,104,Philadelphia 76ers,1.32,126,Lose,NotFavourite,223,230,-1,0.32,7,39%,109,-5,61%,114,12
USA,NBA,20/21,2021/04/30,Milwaukee Bucks,Away,1.8,108,Chicago Bulls,2.07,98,Win,Favourite,233,206,0.8,-1,-27,68%,120,-12,32%,113,-15
USA,NBA,20/21,2021/04/30,Orlando Magic,Away,7.49,75,Memphis Grizzlies,1.11,92,Lose,NotFavourite,218,167,-1,0.11,-51,21%,104,-29,79%,114,-22
USA,NBA,20/21,2021/04/30,Portland Trail Blazers,Away,1.66,128,Brooklyn Nets,2.3,109,Win,Favourite,238,237,0.66,-1,-1,36%,116,12,64%,122,-13
USA,NBA,20/21,2021/04/30,Sacramento Kings,Away,6.02,110,Los Angeles Lakers,1.15,106,Win,NotFavourite,224,216,5.02,-1,-8,28%,108,2,72%,116,-10
USA,NBA,20/21,2021/04/30,San Antonio Spurs,Away,2.65,140,Boston Celtics,1.52,143,Lose,NotFavourite,219,283,-1,0.52,64,37%,107,33,63%,112,31
USA,NBA,20/21,2021/04/30,Utah Jazz,Away,2.44,100,Phoenix Suns,1.61,121,Lose,NotFavourite,225,221,-1,0.61,-4,55%,114,-14,45%,111,10
USA,NBA,20/21,2021/04/30,Washington Wizards,Away,1.38,122,Cleveland Cavaliers,3.18,93,Win,Favourite,225,215,0.38,-1,-10,57%,114,8,43%,111,-18
USA,NBA,20/21,2021/04/30,Philadelphia 76ers,Home,1.32,126,Atlanta Hawks,3.55,104,Win,Favourite,223,230,0.32,-1,7,61%,114,12,39%,109,-5
USA,NBA,20/21,2021/04/30,Chicago Bulls,Home,2.07,98,Milwaukee Bucks,1.8,108,Lose,NotFavourite,233,206,-1,0.8,-27,32%,113,-15,68%,120,-12
USA,NBA,20/21,2021/04/30,Memphis Grizzlies,Home,1.11,92,Orlando Magic,7.49,75,Win,Favourite,218,167,0.11,-1,-51,79%,114,-22,21%,104,-29
USA,NBA,20/21,2021/04/30,Brooklyn Nets,Home,2.3,109,Portland Trail Blazers,1.66,128,Lose,NotFavourite,238,237,-1,0.66,-1,64%,122,-13,36%,116,12
USA,NBA,20/21,2021/04/30,Los Angeles Lakers,Home,1.15,106,Sacramento Kings,6.02,110,Lose,Favourite,224,216,-1,5.02,-8,72%,116,-10,28%,108,2
USA,NBA,20/21,2021/04/30,Boston Celtics,Home,1.52,143,San Antonio Spurs,2.65,140,Win,Favourite,219,283,0.52,-1,64,63%,112,31,37%,107,33
USA,NBA,20/21,2021/04/30,Phoenix Suns,Home,1.61,121,Utah Jazz,2.44,100,Win,Favourite,225,221,0.61,-1,-4,45%,111,10,55%,114,-14
USA,NBA,20/21,2021/04/30,Cleveland Cavaliers,Home,3.18,93,Washington Wizards,1.38,122,Lose,NotFavourite,225,215,-1,0.38,-10,43%,111,-18,57%,114,8
USA,NBA,20/21,2021/05/01,Chicago Bulls,Away,3.91,97,Atlanta Hawks,1.28,108,Lose,NotFavourite,225,205,-1,0.28,-20,36%,110,-13,64%,115,-7
USA,NBA,20/21,2021/05/01,Denver Nuggets,Away,2.83,110,Los Angeles Clippers,1.46,104,Win,NotFavourite,223,214,1.83,-1,-9,38%,109,1,62%,114,-10
USA,NBA,20/21,2021/05/01,Detroit Pistons,Away,3.74,94,Charlotte Hornets,1.3,107,Lose,NotFavourite,213,201,-1,0.3,-12,38%,104,-10,62%,109,-2
USA,NBA,20/21,2021/05/01,Golden State Warriors,Away,1.26,113,Houston Rockets,4.14,87,Win,Favourite,225,200,0.26,-1,-25,68%,116,-3,32%,109,-22
USA,NBA,20/21,2021/05/01,Indiana Pacers,Away,1.3,152,Oklahoma City Thunder,3.73,95,Win,Favourite,225,247,0.3,-1,22,68%,116,36,32%,109,-14
USA,NBA,20/21,2021/05/01,Memphis Grizzlies,Away,1.13,111,Orlando Magic,6.38,112,Lose,Favourite,219,223,-1,5.38,4,74%,114,-3,26%,105,7
USA,NBA,20/21,2021/05/01,Miami Heat,Away,1.14,124,Cleveland Cavaliers,6.25,107,Win,Favourite,206,231,0.14,-1,25,68%,106,18,32%,100,7
USA,NBA,20/21,2021/05/01,New Orleans Pelicans,Away,1.62,140,Minnesota Timberwolves,2.39,136,Win,Favourite,234,276,0.62,-1,42,63%,120,20,37%,114,22
USA,NBA,20/21,2021/05/01,Toronto Raptors,Away,3.28,102,Utah Jazz,1.37,106,Lose,NotFavourite,224,208,-1,0.37,-16,22%,107,-5,78%,117,-11
USA,NBA,20/21,2021/05/01,Washington Wizards,Away,2.62,124,Dallas Mavericks,1.53,125,Lose,NotFavourite,230,249,-1,0.53,19,33%,112,12,67%,118,7
USA,NBA,20/21,2021/05/01,Atlanta Hawks,Home,1.28,108,Chicago Bulls,3.91,97,Win,Favourite,225,205,0.28,-1,-20,64%,115,-7,36%,110,-13
USA,NBA,20/21,2021/05/01,Los Angeles Clippers,Home,1.46,104,Denver Nuggets,2.83,110,Lose,Favourite,223,214,-1,1.83,-9,62%,114,-10,38%,109,1
USA,NBA,20/21,2021/05/01,Charlotte Hornets,Home,1.3,107,Detroit Pistons,3.74,94,Win,Favourite,213,201,0.3,-1,-12,62%,109,-2,38%,104,-10
USA,NBA,20/21,2021/05/01,Houston Rockets,Home,4.14,87,Golden State Warriors,1.26,113,Lose,NotFavourite,225,200,-1,0.26,-25,32%,109,-22,68%,116,-3
USA,NBA,20/21,2021/05/01,Oklahoma City Thunder,Home,3.73,95,Indiana Pacers,1.3,152,Lose,NotFavourite,225,247,-1,0.3,22,32%,109,-14,68%,116,36
USA,NBA,20/21,2021/05/01,Orlando Magic,Home,6.38,112,Memphis Grizzlies,1.13,111,Win,NotFavourite,219,223,5.38,-1,4,26%,105,7,74%,114,-3
USA,NBA,20/21,2021/05/01,Cleveland Cavaliers,Home,6.25,107,Miami Heat,1.14,124,Lose,NotFavourite,206,231,-1,0.14,25,32%,100,7,68%,106,18
USA,NBA,20/21,2021/05/01,Minnesota Timberwolves,Home,2.39,136,New Orleans Pelicans,1.62,140,Lose,NotFavourite,234,276,-1,0.62,42,37%,114,22,63%,120,20
USA,NBA,20/21,2021/05/01,Utah Jazz,Home,1.37,106,Toronto Raptors,3.28,102,Win,Favourite,224,208,0.37,-1,-16,78%,117,-11,22%,107,-5
USA,NBA,20/21,2021/05/01,Dallas Mavericks,Home,1.53,125,Washington Wizards,2.62,124,Win,Favourite,230,249,0.53,-1,19,67%,118,7,33%,112,12
USA,NBA,20/21,2021/05/02,Brooklyn Nets,Away,2.19,114,Milwaukee Bucks,1.73,117,Lose,NotFavourite,239,231,-1,0.73,-8,39%,117,-3,61%,122,-5
USA,NBA,20/21,2021/05/02,Miami Heat,Away,1.46,121,Charlotte Hornets,2.81,111,Win,Favourite,209,232,0.46,-1,23,50%,104,17,50%,105,6
USA,NBA,20/21,2021/05/02,New York Knicks,Away,1.17,122,Houston Rockets,5.37,97,Win,Favourite,211,219,0.17,-1,8,74%,110,12,26%,101,-4
USA,NBA,20/21,2021/05/02,Philadelphia 76ers,Away,1.19,113,San Antonio Spurs,5.12,111,Win,Favourite,220,224,0.19,-1,4,65%,113,0,35%,107,4
USA,NBA,20/21,2021/05/02,Phoenix Suns,Away,1.07,123,Oklahoma City Thunder,9.25,120,Win,Favourite,219,243,0.07,-1,24,84%,116,7,16%,103,17
USA,NBA,20/21,2021/05/02,Portland Trail Blazers,Away,1.88,129,Boston Celtics,1.98,119,Win,Favourite,227,248,0.88,-1,21,43%,112,17,57%,115,4
USA,NBA,20/21,2021/05/02,Sacramento Kings,Away,3.31,111,Dallas Mavericks,1.36,99,Win,NotFavourite,231,210,2.31,-1,-21,31%,112,-1,69%,119,-20
USA,NBA,20/21,2021/05/02,Toronto Raptors,Away,4.78,121,Los Angeles Lakers,1.21,114,Win,NotFavourite,215,235,3.78,-1,20,37%,105,16,63%,110,4
USA,NBA,20/21,2021/05/02,Milwaukee Bucks,Home,1.73,117,Brooklyn Nets,2.19,114,Win,Favourite,239,231,0.73,-1,-8,61%,122,-5,39%,117,-3
USA,NBA,20/21,2021/05/02,Charlotte Hornets,Home,2.81,111,Miami Heat,1.46,121,Lose,NotFavourite,209,232,-1,0.46,23,50%,105,6,50%,104,17
USA,NBA,20/21,2021/05/02,Houston Rockets,Home,5.37,97,New York Knicks,1.17,122,Lose,NotFavourite,211,219,-1,0.17,8,26%,101,-4,74%,110,12
USA,NBA,20/21,2021/05/02,San Antonio Spurs,Home,5.12,111,Philadelphia 76ers,1.19,113,Lose,NotFavourite,220,224,-1,0.19,4,35%,107,4,65%,113,0
USA,NBA,20/21,2021/05/02,Oklahoma City Thunder,Home,9.25,120,Phoenix Suns,1.07,123,Lose,NotFavourite,219,243,-1,0.07,24,16%,103,17,84%,116,7
USA,NBA,20/21,2021/05/02,Boston Celtics,Home,1.98,119,Portland Trail Blazers,1.88,129,Lose,NotFavourite,227,248,-1,0.88,21,57%,115,4,43%,112,17
USA,NBA,20/21,2021/05/02,Dallas Mavericks,Home,1.36,99,Sacramento Kings,3.31,111,Lose,Favourite,231,210,-1,2.31,-21,69%,119,-20,31%,112,-1
USA,NBA,20/21,2021/05/02,Los Angeles Lakers,Home,1.21,114,Toronto Raptors,4.78,121,Lose,Favourite,215,235,-1,3.78,20,63%,110,4,37%,105,16
USA,NBA,20/21,2021/05/03,Denver Nuggets,Away,1.58,89,Los Angeles Lakers,2.51,93,Lose,Favourite,216,182,-1,1.51,-34,53%,109,-20,47%,107,-14
USA,NBA,20/21,2021/05/03,Golden State Warriors,Away,2.07,123,New Orleans Pelicans,1.8,108,Win,NotFavourite,229,231,1.07,-1,2,45%,113,10,55%,116,-8
USA,NBA,20/21,2021/05/03,Indiana Pacers,Away,2.6,141,Washington Wizards,1.54,154,Lose,NotFavourite,239,295,-1,0.54,56,51%,120,21,49%,119,35
USA,NBA,20/21,2021/05/03,New York Knicks,Away,2.5,118,Memphis Grizzlies,1.58,104,Win,NotFavourite,213,222,1.5,-1,9,49%,106,12,51%,107,-3
USA,NBA,20/21,2021/05/03,Orlando Magic,Away,2.06,119,Detroit Pistons,1.81,112,Win,NotFavourite,210,231,1.06,-1,21,34%,102,17,66%,108,4
USA,NBA,20/21,2021/05/03,Philadelphia 76ers,Away,1.32,106,Chicago Bulls,3.63,94,Win,Favourite,221,200,0.32,-1,-21,67%,114,-8,33%,107,-13
USA,NBA,20/21,2021/05/03,Portland Trail Blazers,Away,2.17,114,Atlanta Hawks,1.74,123,Lose,NotFavourite,230,237,-1,0.74,7,46%,114,0,54%,116,7
USA,NBA,20/21,2021/05/03,San Antonio Spurs,Away,3.61,99,Utah Jazz,1.31,110,Lose,NotFavourite,222,209,-1,0.31,-13,23%,106,-7,77%,116,-6
USA,NBA,20/21,2021/05/03,Los Angeles Lakers,Home,2.51,93,Denver Nuggets,1.58,89,Win,NotFavourite,216,182,1.51,-1,-34,47%,107,-14,53%,109,-20
USA,NBA,20/21,2021/05/03,New Orleans Pelicans,Home,1.8,108,Golden State Warriors,2.07,123,Lose,Favourite,229,231,-1,1.07,2,55%,116,-8,45%,113,10
USA,NBA,20/21,2021/05/03,Washington Wizards,Home,1.54,154,Indiana Pacers,2.6,141,Win,Favourite,239,295,0.54,-1,56,49%,119,35,51%,120,21
USA,NBA,20/21,2021/05/03,Memphis Grizzlies,Home,1.58,104,New York Knicks,2.5,118,Lose,Favourite,213,222,-1,1.5,9,51%,107,-3,49%,106,12
USA,NBA,20/21,2021/05/03,Detroit Pistons,Home,1.81,112,Orlando Magic,2.06,119,Lose,Favourite,210,231,-1,1.06,21,66%,108,4,34%,102,17
USA,NBA,20/21,2021/05/03,Chicago Bulls,Home,3.63,94,Philadelphia 76ers,1.32,106,Lose,NotFavourite,221,200,-1,0.32,-21,33%,107,-13,67%,114,-8
USA,NBA,20/21,2021/05/03,Atlanta Hawks,Home,1.74,123,Portland Trail Blazers,2.17,114,Win,Favourite,230,237,0.74,-1,7,54%,116,7,46%,114,0
USA,NBA,20/21,2021/05/03,Utah Jazz,Home,1.31,110,San Antonio Spurs,3.61,99,Win,Favourite,222,209,0.31,-1,-13,77%,116,-6,23%,106,-7
USA,NBA,20/21,2021/05/04,Brooklyn Nets,Away,2.11,118,Milwaukee Bucks,1.78,124,Lose,NotFavourite,239,242,-1,0.78,3,39%,117,1,61%,122,2
USA,NBA,20/21,2021/05/04,Charlotte Hornets,Away,1.55,102,Detroit Pistons,2.57,99,Win,Favourite,212,201,0.55,-1,-11,53%,107,-5,47%,105,-6
USA,NBA,20/21,2021/05/04,Dallas Mavericks,Away,1.92,127,Miami Heat,1.93,113,Win,Favourite,212,240,0.92,-1,28,53%,107,20,47%,105,8
USA,NBA,20/21,2021/05/04,Golden State Warriors,Away,2.07,103,New Orleans Pelicans,1.8,108,Lose,NotFavourite,229,211,-1,0.8,-18,45%,113,-10,55%,116,-8
USA,NBA,20/21,2021/05/04,Phoenix Suns,Away,1.12,134,Cleveland Cavaliers,6.94,118,Win,Favourite,216,252,0.12,-1,36,81%,114,20,19%,102,16
USA,NBA,20/21,2021/05/04,Sacramento Kings,Away,1.48,103,Oklahoma City Thunder,2.78,99,Win,Favourite,229,202,0.48,-1,-27,61%,117,-14,39%,112,-13
USA,NBA,20/21,2021/05/04,Toronto Raptors,Away,6,100,Los Angeles Clippers,1.15,105,Lose,NotFavourite,222,205,-1,0.15,-17,28%,107,-7,72%,115,-10
USA,NBA,20/21,2021/05/04,Milwaukee Bucks,Home,1.78,124,Brooklyn Nets,2.11,118,Win,Favourite,239,242,0.78,-1,3,61%,122,2,39%,117,1
USA,NBA,20/21,2021/05/04,Detroit Pistons,Home,2.57,99,Charlotte Hornets,1.55,102,Lose,NotFavourite,212,201,-1,0.55,-11,47%,105,-6,53%,107,-5
USA,NBA,20/21,2021/05/04,Miami Heat,Home,1.93,113,Dallas Mavericks,1.92,127,Lose,NotFavourite,212,240,-1,0.92,28,47%,105,8,53%,107,20
USA,NBA,20/21,2021/05/04,New Orleans Pelicans,Home,1.8,108,Golden State Warriors,2.07,103,Win,Favourite,229,211,0.8,-1,-18,55%,116,-8,45%,113,-10
USA,NBA,20/21,2021/05/04,Cleveland Cavaliers,Home,6.94,118,Phoenix Suns,1.12,134,Lose,NotFavourite,216,252,-1,0.12,36,19%,102,16,81%,114,20
USA,NBA,20/21,2021/05/04,Oklahoma City Thunder,Home,2.78,99,Sacramento Kings,1.48,103,Lose,NotFavourite,229,202,-1,0.48,-27,39%,112,-13,61%,117,-14
USA,NBA,20/21,2021/05/04,Los Angeles Clippers,Home,1.15,105,Toronto Raptors,6,100,Win,Favourite,222,205,0.15,-1,-17,72%,115,-10,28%,107,-7
USA,NBA,20/21,2021/05/05,Boston Celtics,Away,1.12,132,Orlando Magic,6.98,96,Win,Favourite,216,228,0.12,-1,12,73%,112,20,27%,104,-8
USA,NBA,20/21,2021/05/05,Memphis Grizzlies,Away,1.62,139,Minnesota Timberwolves,2.39,135,Win,Favourite,231,274,0.62,-1,43,67%,119,20,33%,112,23
USA,NBA,20/21,2021/05/05,New York Knicks,Away,2.4,97,Denver Nuggets,1.62,113,Lose,NotFavourite,213,210,-1,0.62,-3,36%,104,-7,64%,109,4
USA,NBA,20/21,2021/05/05,Philadelphia 76ers,Away,1.07,135,Houston Rockets,9.37,115,Win,Favourite,220,250,0.07,-1,30,81%,116,19,19%,104,11
USA,NBA,20/21,2021/05/05,Phoenix Suns,Away,1.9,103,Atlanta Hawks,1.95,135,Lose,Favourite,222,238,-1,0.95,16,59%,113,-10,41%,109,26
USA,NBA,20/21,2021/05/05,Portland Trail Blazers,Away,1.13,141,Cleveland Cavaliers,6.54,105,Win,Favourite,224,246,0.13,-1,22,70%,116,25,30%,108,-3
USA,NBA,20/21,2021/05/05,Sacramento Kings,Away,3.07,104,Indiana Pacers,1.4,93,Win,NotFavourite,237,197,2.07,-1,-40,39%,116,-12,61%,121,-28
USA,NBA,20/21,2021/05/05,San Antonio Spurs,Away,3.22,94,Utah Jazz,1.38,126,Lose,NotFavourite,222,220,-1,0.38,-2,23%,106,-12,77%,116,10
USA,NBA,20/21,2021/05/05,Washington Wizards,Away,2.49,134,Milwaukee Bucks,1.58,135,Lose,NotFavourite,241,269,-1,0.58,28,26%,116,18,74%,125,10
USA,NBA,20/21,2021/05/05,Orlando Magic,Home,6.98,96,Boston Celtics,1.12,132,Lose,NotFavourite,216,228,-1,0.12,12,27%,104,-8,73%,112,20
USA,NBA,20/21,2021/05/05,Minnesota Timberwolves,Home,2.39,135,Memphis Grizzlies,1.62,139,Lose,NotFavourite,231,274,-1,0.62,43,33%,112,23,67%,119,20
USA,NBA,20/21,2021/05/05,Denver Nuggets,Home,1.62,113,New York Knicks,2.4,97,Win,Favourite,213,210,0.62,-1,-3,64%,109,4,36%,104,-7
